Date,High,Low,Mid,Last,Volume,First
2020-12-29,740.78,689.2,714.99,732.0,1106876.35855,730.41
2020-12-30,758.74,716.62,737.6800000000001,752.17,1008574.09906,732.0
2020-12-31,755.74,722.0,738.87,736.42,863375.57981,752.17
2021-01-01,749.0,714.29,731.645,728.91,675114.09329,736.42
2021-01-02,787.69,714.91,751.3,774.56,1352618.57668,728.91
2021-01-03,1011.07,768.71,889.8900000000001,978.28,2813603.88615,774.56
2021-01-04,1162.97,890.0,1026.4850000000001,1041.43,4245010.94004,978.28
2021-01-05,1134.6,974.45,1054.525,1099.56,2706995.67525,1041.43
2021-01-06,1213.0,1057.26,1135.13,1208.42,2390136.59334,1099.56
2021-01-07,1289.0,1131.0,1210.0,1224.87,1972922.82059,1208.42
2021-01-08,1273.75,1065.0,1169.375,1216.93,2131172.92341,1224.87
2021-01-09,1304.37,1171.36,1237.8649999999998,1276.0,1448871.11514,1216.93
2021-01-10,1348.33,1170.0,1259.165,1254.25,1951179.35003,1276.0
2021-01-11,1260.0,915.0,1087.5,1087.01,4099450.90046,1254.25
2021-01-12,1150.02,1006.33,1078.175,1050.16,2302645.34052,1087.01
2021-01-13,1137.65,987.48,1062.565,1129.89,1564202.39081,1050.16
2021-01-14,1247.55,1086.7,1167.125,1231.62,1555737.38556,1129.89
2021-01-15,1256.98,1069.42,1163.2,1168.53,1944038.83738,1231.62
2021-01-16,1298.0,1151.77,1224.885,1227.83,1575384.43797,1168.53
2021-01-17,1269.02,1165.0,1217.01,1232.45,1317285.00579,1227.83
2021-01-18,1260.75,1182.58,1221.665,1258.45,998050.11073,1232.45
2021-01-19,1438.3,1251.49,1344.895,1365.36,2278852.55758,1258.45
2021-01-20,1407.93,1235.42,1321.6750000000002,1376.99,2219137.62144,1365.36
2021-01-21,1390.0,1086.0,1238.0,1110.96,2310208.57298,1376.99
2021-01-22,1273.79,1042.31,1158.05,1232.62,2020593.21673,1110.96
2021-01-23,1272.44,1195.9,1234.17,1233.6,1009545.08258,1232.62
2021-01-24,1398.83,1220.0,1309.415,1392.51,1510879.53817,1233.6
2021-01-25,1475.0,1293.69,1384.345,1317.88,1885441.31289,1392.51
2021-01-26,1378.49,1244.56,1311.525,1365.97,1682923.65799,1317.88
2021-01-27,1373.9,1207.0,1290.45,1239.03,2009772.08358,1365.97
2021-01-28,1360.0,1217.23,1288.615,1329.69,1365269.71962,1239.03
2021-01-29,1436.9,1285.35,1361.125,1379.5,2253963.18682,1329.69
2021-01-30,1406.0,1326.41,1366.205,1378.05,1040042.2363,1379.5
2021-01-31,1380.74,1281.12,1330.9299999999998,1312.55,958704.85571,1378.05
2021-02-01,1377.99,1269.99,1323.99,1374.17,1096397.91862,1312.55
2021-02-02,1547.9,1360.28,1454.0900000000001,1511.87,1944227.99878,1374.17
2021-02-03,1669.35,1508.39,1588.87,1664.49,1535869.88801,1511.87
2021-02-04,1695.2,1554.44,1624.8200000000002,1595.67,1646502.32962,1664.49
2021-02-05,1760.49,1591.0,1675.745,1719.19,1194123.29946,1595.67
2021-02-06,1743.67,1642.94,1693.305,1676.35,1149808.33101,1719.19
2021-02-07,1693.0,1490.46,1591.73,1611.62,1281734.86814,1676.35
2021-02-08,1775.57,1563.89,1669.73,1750.15,1339777.09536,1611.62
2021-02-09,1821.88,1708.49,1765.185,1769.13,1185071.89593,1750.15
2021-02-10,1837.86,1680.0,1758.9299999999998,1740.78,1219932.25474,1769.13
2021-02-11,1819.0,1703.44,1761.22,1785.62,735079.82699,1740.78
2021-02-12,1864.88,1739.88,1802.38,1840.26,909600.20653,1785.62
2021-02-13,1871.72,1765.0,1818.3600000000001,1814.96,767589.07285,1840.26
2021-02-14,1850.0,1784.11,1817.0549999999998,1800.42,675261.77873,1814.96
2021-02-15,1835.72,1655.67,1745.6950000000002,1779.25,1053474.57879,1800.42
2021-02-16,1827.28,1724.0,1775.6399999999999,1781.99,817493.47513,1779.25
2021-02-17,1855.0,1733.01,1794.005,1849.88,795711.63311,1781.99
2021-02-18,1950.5,1849.69,1900.095,1939.61,937227.10191,1849.88
2021-02-19,1972.82,1891.0,1931.9099999999999,1955.0,793404.4115,1939.61
2021-02-20,2042.34,1803.14,1922.74,1913.0,1261315.81279,1955.0
2021-02-21,1976.31,1883.01,1929.6599999999999,1933.53,756568.19743,1913.0
2021-02-22,1936.29,1551.0,1743.645,1777.58,1807244.98099,1933.53
2021-02-23,1782.39,1355.0,1568.6950000000002,1577.89,2547837.82068,1777.58
2021-02-24,1712.7,1500.2,1606.45,1623.39,1384388.81727,1577.89
2021-02-25,1671.59,1459.16,1565.375,1481.75,1032670.79409,1623.39
2021-02-26,1562.25,1400.0,1481.125,1444.59,1355973.29378,1481.75
2021-02-27,1529.0,1425.0,1477.0,1458.13,927423.0475,1444.59
2021-02-28,1468.75,1293.18,1380.9650000000001,1419.18,1410207.56284,1458.13
2021-03-01,1572.0,1409.91,1490.955,1569.86,1094695.17839,1419.18
2021-03-02,1602.9,1455.52,1529.21,1486.78,1061142.38743,1569.86
2021-03-03,1656.94,1475.47,1566.205,1567.69,1054846.31471,1486.78
2021-03-04,1624.87,1506.36,1565.6149999999998,1539.23,946365.67088,1567.69
2021-03-05,1548.96,1441.66,1495.31,1528.31,910786.28976,1539.23
2021-03-06,1671.58,1513.03,1592.3049999999998,1650.35,1013300.93928,1528.31
2021-03-07,1734.16,1630.35,1682.255,1726.16,848470.78136,1650.35
2021-03-08,1843.59,1664.96,1754.275,1833.18,1149711.39987,1726.16
2021-03-09,1870.77,1798.2,1834.4850000000001,1870.51,857229.47855,1833.18
2021-03-10,1877.69,1757.0,1817.345,1795.12,937230.62831,1870.51
2021-03-11,1846.7,1725.0,1785.85,1825.78,909011.4961,1795.12
2021-03-12,1841.88,1719.72,1780.8000000000002,1766.1,869564.6361,1825.78
2021-03-13,1944.3,1727.75,1836.025,1922.35,926283.22642,1766.1
2021-03-14,1933.1,1836.0,1884.55,1848.1,637963.63627,1922.35
2021-03-15,1891.76,1730.0,1810.88,1793.48,1025326.79658,1848.1
2021-03-16,1819.5,1711.68,1765.5900000000001,1805.12,764993.40147,1793.48
2021-03-17,1838.88,1741.18,1790.0300000000002,1823.58,658349.44843,1805.12
2021-03-18,1850.0,1759.04,1804.52,1776.08,603721.61056,1823.58
2021-03-19,1840.61,1733.47,1787.04,1809.1,500258.42875,1776.08
2021-03-20,1868.83,1800.86,1834.8449999999998,1806.1,451556.10639,1809.1
2021-03-21,1817.16,1747.0,1782.08,1782.98,465953.98749,1806.1
2021-03-22,1807.51,1655.15,1731.33,1680.97,582727.49081,1782.98
2021-03-23,1721.17,1650.0,1685.585,1668.08,577213.99589,1680.97
2021-03-24,1740.86,1536.92,1638.8899999999999,1581.84,753834.52393,1668.08
2021-03-25,1622.0,1549.4,1585.7,1585.74,701697.00258,1581.84
2021-03-26,1699.93,1585.79,1642.8600000000001,1698.84,515470.92907,1585.74
2021-03-27,1732.67,1666.41,1699.54,1712.63,443845.49957,1698.84
2021-03-28,1725.66,1661.4,1693.5300000000002,1687.01,348895.51314,1712.63
2021-03-29,1841.0,1677.85,1759.425,1816.74,647724.46387,1687.01
2021-03-30,1859.13,1786.3,1822.7150000000001,1840.46,568842.00526,1816.74
2021-03-31,1947.29,1768.15,1857.72,1919.37,746995.8591,1840.46
2021-04-01,1984.77,1885.02,1934.895,1968.05,741585.07266,1919.37
2021-04-02,2146.0,1948.48,2047.24,2133.69,846197.93215,1968.05
2021-04-03,2138.12,1996.3,2067.21,2008.52,770176.32192,2133.69
2021-04-04,2091.83,1975.24,2033.5349999999999,2075.69,514345.76554,2008.52
2021-04-05,2130.64,2002.15,2066.395,2107.38,684923.61494,2075.69
2021-04-06,2151.0,2044.65,2097.825,2112.21,673386.05575,2107.38
2021-04-07,2129.01,1930.01,2029.5100000000002,1963.47,892984.90422,2112.21
2021-04-08,2084.61,1947.35,2015.98,2080.46,501355.998,1963.47
2021-04-09,2100.0,2047.57,2073.785,2066.87,426387.4379,2080.46
2021-04-10,2200.0,2058.0,2129.0,2133.49,655458.20894,2066.87
2021-04-11,2165.02,2113.4,2139.21,2151.36,392265.50773,2133.49
2021-04-12,2203.46,2102.0,2152.73,2137.69,579093.35694,2151.36
2021-04-13,2318.0,2135.53,2226.7650000000003,2299.19,782608.6209,2137.69
2021-04-14,2447.29,2281.33,2364.31,2432.6,972931.60866,2299.19
2021-04-15,2543.47,2400.0,2471.7349999999997,2514.04,681950.96645,2432.6
2021-04-16,2548.29,2300.0,2424.145,2422.67,999163.75205,2514.04
2021-04-17,2495.0,2310.0,2402.5,2317.6,624232.25568,2422.67
2021-04-18,2340.0,1946.8,2143.4,2235.64,1475383.69204,2317.6
2021-04-19,2300.0,2080.0,2190.0,2161.12,820592.26555,2235.64
2021-04-20,2346.62,2055.0,2200.81,2330.03,992240.809,2161.12
2021-04-21,2469.54,2235.16,2352.35,2357.06,1177885.8617,2330.03
2021-04-22,2644.47,2303.44,2473.955,2397.94,2220753.09746,2357.06
2021-04-23,2442.89,2107.0,2274.9449999999997,2367.39,2532242.44185,2397.94
2021-04-24,2368.74,2154.8,2261.77,2213.35,997688.94623,2367.39
2021-04-25,2356.64,2168.0,2262.3199999999997,2320.49,857517.38218,2213.35
2021-04-26,2542.8,2303.64,2423.2200000000003,2532.6,1076469.01367,2320.49
2021-04-27,2680.0,2480.29,2580.145,2666.13,771728.46451,2532.6
2021-04-28,2760.0,2559.44,2659.7200000000003,2748.24,999383.1852,2666.13
2021-04-29,2798.0,2668.0,2733.0,2757.04,863890.01069,2748.24
2021-04-30,2798.3,2723.09,2760.695,2772.42,695339.20482,2757.04
2021-05-01,2954.28,2743.41,2848.8450000000003,2944.77,690260.07741,2772.42
2021-05-02,2985.0,2852.26,2918.63,2949.56,571982.5445,2944.77
2021-05-03,3454.0,2949.32,3201.66,3431.04,1329088.0628,2949.56
2021-05-04,3527.0,3160.0,3343.5,3239.01,1826039.38558,3431.04
2021-05-05,3549.34,3200.23,3374.785,3524.26,1174816.73588,3239.01
2021-05-06,3605.4,3376.47,3490.935,3489.73,920592.57706,3524.26
2021-05-07,3587.0,3353.23,3470.115,3479.53,760544.64781,3489.73
2021-05-08,3958.33,3449.27,3703.8,3910.26,1130467.54852,3479.53
2021-05-09,3983.65,3726.08,3854.865,3923.95,1000401.0082,3910.26
2021-05-10,4208.0,3650.0,3929.0,3945.88,1505897.92612,3923.95
2021-05-11,4180.22,3771.64,3975.9300000000003,4173.45,1095927.10403,3945.88
2021-05-12,4372.72,3701.58,4037.15,3823.21,1601842.74017,4173.45
2021-05-13,4034.77,3500.0,3767.385,3717.91,2068708.17427,3823.21
2021-05-14,4173.28,3691.35,3932.3149999999996,4075.01,1153390.42631,3717.91
2021-05-15,4134.05,3632.0,3883.025,3646.68,1039174.88082,4075.01
2021-05-16,3879.0,3343.06,3611.0299999999997,3582.1,1324065.65875,3646.68
2021-05-17,3587.06,3102.0,3344.5299999999997,3282.51,1904012.43998,3582.1
2021-05-18,3565.71,3240.0,3402.855,3375.07,1287110.84143,3282.51
2021-05-19,3441.73,1888.0,2664.865,2438.92,4309836.31939,3375.07
2021-05-20,2990.05,2155.0,2572.525,2768.62,2942777.9301,2438.92
2021-05-21,2938.54,2101.0,2519.77,2430.98,2727031.93514,2768.62
2021-05-22,2485.0,2145.0,2315.0,2294.87,1684318.01157,2430.98
2021-05-23,2381.57,1728.74,2055.155,2096.39,2914548.73125,2294.87
2021-05-24,2675.0,2079.94,2377.4700000000003,2648.43,2186632.92245,2096.39
2021-05-25,2750.0,2378.54,2564.27,2705.11,2115349.50445,2648.43
2021-05-26,2910.0,2643.0,2776.5,2884.94,1583799.59251,2705.11
2021-05-27,2889.74,2633.68,2761.71,2742.23,1099029.91206,2884.94
2021-05-28,2762.45,2327.38,2544.915,2412.1,1554584.61362,2742.23
2021-05-29,2574.27,2204.1,2389.185,2278.74,1379427.18851,2412.1
2021-05-30,2476.42,2180.53,2328.4750000000004,2385.98,1151113.19883,2278.74
2021-05-31,2720.0,2271.44,2495.7200000000003,2706.15,1307958.04068,2385.98
2021-06-01,2740.0,2523.74,2631.87,2634.57,1179577.10806,2706.15
2021-06-02,2802.99,2550.0,2676.495,2706.22,970070.53563,2634.57
2021-06-03,2891.95,2662.4,2777.175,2857.25,1024290.89423,2706.22
2021-06-04,2860.0,2552.0,2706.0,2689.51,1188314.11191,2857.25
2021-06-05,2816.87,2552.23,2684.55,2627.73,961824.12413,2689.51
2021-06-06,2745.0,2614.0,2679.5,2711.92,673792.69369,2627.73
2021-06-07,2847.55,2570.0,2708.775,2592.05,1152128.07856,2711.92
2021-06-08,2620.99,2304.91,2462.95,2507.23,1693747.42759,2592.05
2021-06-09,2626.63,2405.28,2515.955,2610.18,1276718.24011,2507.23
2021-06-10,2624.46,2425.11,2524.785,2471.09,741237.49926,2610.18
2021-06-11,2497.99,2321.37,2409.68,2354.01,587364.27358,2471.09
2021-06-12,2454.53,2256.22,2355.375,2370.74,767439.4984,2354.01
2021-06-13,2548.41,2308.41,2428.41,2509.33,715948.75986,2370.74
2021-06-14,2609.17,2461.0,2535.085,2580.77,684183.55622,2509.33
2021-06-15,2640.0,2507.7,2573.85,2543.54,599826.64933,2580.77
2021-06-16,2556.19,2351.18,2453.685,2367.89,624741.78358,2543.54
2021-06-17,2460.5,2306.0,2383.25,2373.28,560667.58566,2367.89
2021-06-18,2378.0,2139.0,2258.5,2234.09,778905.20197,2373.28
2021-06-19,2278.82,2161.67,2220.245,2164.67,496872.24997,2234.09
2021-06-20,2280.01,2040.68,2160.3450000000003,2243.47,743883.64741,2164.67
2021-06-21,2260.16,1865.54,2062.85,1885.49,1629819.66576,2243.47
2021-06-22,1998.0,1700.48,1849.24,1879.28,1695338.08052,1885.49
2021-06-23,2045.0,1821.95,1933.475,1968.14,918612.30494,1879.28
2021-06-24,2036.61,1884.79,1960.6999999999998,1989.52,701231.67478,1968.14
2021-06-25,2019.99,1791.22,1905.605,1808.82,858808.54767,1989.52
2021-06-26,1852.8,1717.32,1785.06,1829.64,832315.14904,1808.82
2021-06-27,1984.5,1804.26,1894.38,1982.28,696055.79307,1829.64
2021-06-28,2145.0,1960.52,2052.76,2084.41,1044244.68308,1982.28
2021-06-29,2245.0,2073.57,2159.285,2165.33,831257.23277,2084.41
2021-06-30,2287.78,2087.99,2187.885,2275.68,910583.6032,2165.33
2021-07-01,2275.93,2073.12,2174.5249999999996,2106.41,787865.25137,2275.68
2021-07-02,2160.0,2018.5,2089.25,2154.13,672282.37476,2106.41
2021-07-03,2240.0,2112.01,2176.005,2226.99,569264.801,2154.13
2021-07-04,2389.93,2189.58,2289.755,2322.69,590656.25069,2226.99
2021-07-05,2324.64,2157.32,2240.98,2196.53,781806.31605,2322.69
2021-07-06,2350.0,2193.0,2271.5,2322.5,785330.17152,2196.53
2021-07-07,2409.0,2291.9,2350.45,2316.57,666501.35572,2322.5
2021-07-08,2325.6,2084.79,2205.1949999999997,2116.33,880265.04124,2316.57
2021-07-09,2189.4,2046.51,2117.955,2146.99,738611.36304,2116.33
2021-07-10,2194.82,2074.16,2134.49,2110.69,499071.85904,2146.99
2021-07-11,2174.0,2081.02,2127.51,2140.45,342294.40302,2110.69
2021-07-12,2167.83,2006.68,2087.255,2031.58,540630.10742,2140.45
2021-07-13,2047.35,1918.0,1982.675,1940.15,647388.24969,2031.58
2021-07-14,2019.18,1865.0,1942.0900000000001,1994.58,690505.60937,1940.15
2021-07-15,2042.88,1881.0,1961.94,1919.51,645271.32563,1994.58
2021-07-16,1965.0,1850.0,1907.5,1876.26,577068.89724,1919.51
2021-07-17,1919.19,1844.45,1881.8200000000002,1899.59,430300.51578,1876.26
2021-07-18,1993.79,1877.1,1935.445,1891.64,534837.63654,1899.59
2021-07-19,1919.0,1805.0,1862.0,1818.73,547419.93771,1891.64
2021-07-20,1841.34,1706.0,1773.67,1786.03,786257.272,1818.73
2021-07-21,2035.23,1747.55,1891.3899999999999,1995.5,1115949.82033,1786.03
2021-07-22,2046.0,1947.62,1996.81,2024.56,768854.3659,1995.5
2021-07-23,2130.9,1993.22,2062.06,2124.25,708160.91322,2024.56
2021-07-24,2199.5,2105.58,2152.54,2184.75,633075.18592,2124.25
2021-07-25,2197.41,2105.93,2151.67,2189.79,535630.27,2184.75
2021-07-26,2433.65,2171.57,2302.61,2228.08,1393738.163,2189.79
2021-07-27,2319.26,2150.5,2234.88,2299.49,906359.23478,2228.08
2021-07-28,2345.0,2243.15,2294.075,2300.9,718202.57727,2299.49
2021-07-29,2400.0,2266.12,2333.06,2382.92,499364.83496,2300.9
2021-07-30,2471.7,2315.92,2393.81,2461.81,762577.28797,2382.92
2021-07-31,2553.86,2420.68,2487.27,2531.05,507601.05026,2461.81
2021-08-01,2697.61,2511.24,2604.425,2555.69,853495.94078,2531.05
2021-08-02,2666.0,2507.0,2586.5,2606.93,726701.84952,2555.69
2021-08-03,2632.44,2442.32,2537.38,2509.04,792960.84375,2606.93
2021-08-04,2772.71,2457.68,2615.1949999999997,2724.78,954590.7536,2509.04
2021-08-05,2843.98,2529.91,2686.9449999999997,2826.99,1307720.20654,2724.78
2021-08-06,2946.75,2720.06,2833.4049999999997,2891.58,825399.48637,2826.99
2021-08-07,3171.0,2865.5,3018.25,3160.31,1205277.10095,2891.58
2021-08-08,3189.99,2949.03,3069.51,3011.85,966349.70579,3160.31
2021-08-09,3186.0,2893.23,3039.615,3160.52,1129584.61614,3011.85
2021-08-10,3233.0,3051.22,3142.1099999999997,3141.66,880675.74443,3160.52
2021-08-11,3274.0,3120.27,3197.135,3160.5,732546.60433,3141.66
2021-08-12,3239.0,2979.29,3109.145,3045.96,737628.45808,3160.5
2021-08-13,3327.83,3033.8,3180.815,3322.32,579333.40323,3045.96
2021-08-14,3330.98,3200.0,3265.49,3263.16,486102.53787,3322.32
2021-08-15,3320.0,3111.13,3215.565,3307.09,565579.67765,3263.16
2021-08-16,3335.0,3135.22,3235.1099999999997,3146.53,635667.05422,3307.09
2021-08-17,3290.0,2991.89,3140.9449999999997,3011.72,804996.06971,3146.53
2021-08-18,3125.81,2950.0,3037.9049999999997,3014.55,625103.25568,3011.72
2021-08-19,3188.0,2958.33,3073.165,3184.12,634769.92174,3014.55
2021-08-20,3300.0,3177.16,3238.58,3284.82,558127.4554,3184.12
2021-08-21,3309.16,3207.0,3258.08,3223.43,421156.09084,3284.82
2021-08-22,3272.0,3126.42,3199.21,3238.0,406479.07654,3223.43
2021-08-23,3377.89,3230.02,3303.955,3321.28,602103.44614,3238.0
2021-08-24,3357.85,3147.31,3252.58,3170.62,540480.07853,3321.28
2021-08-25,3248.0,3080.0,3164.0,3226.87,483697.69444,3170.62
2021-08-26,3250.0,3053.3,3151.65,3093.2,442298.47372,3226.87
2021-08-27,3280.0,3060.18,3170.09,3273.45,451027.80711,3093.2
2021-08-28,3287.0,3210.31,3248.6549999999997,3244.48,262360.34921,3273.45
2021-08-29,3285.0,3152.34,3218.67,3223.47,335806.7827,3244.48
2021-08-30,3347.95,3143.0,3245.475,3229.64,625347.27541,3223.47
2021-08-31,3476.0,3188.77,3332.385,3429.2,863071.13092,3229.64
2021-09-01,3842.0,3382.22,3612.1099999999997,3826.82,845759.95868,3429.2
2021-09-02,3836.8,3717.04,3776.92,3785.82,525165.7996,3826.82
2021-09-03,4027.88,3705.05,3866.465,3938.11,655903.75739,3785.82
2021-09-04,3970.0,3832.5,3901.25,3885.52,364478.1193,3938.11
2021-09-05,3980.0,3830.0,3905.0,3950.29,365759.8597,3885.52
2021-09-06,3970.0,3864.3,3917.15,3926.77,397768.5783,3950.29
2021-09-07,3947.15,3005.0,3476.075,3434.57,1203536.00209,3926.77
2021-09-08,3560.0,3215.16,3387.58,3499.0,780611.7657,3434.57
2021-09-09,3567.06,3390.4,3478.73,3424.93,628553.8831,3499.0
2021-09-10,3514.11,3150.0,3332.0550000000003,3208.86,633026.2659,3424.93
2021-09-11,3348.37,3200.0,3274.185,3267.21,413524.1761,3208.86
2021-09-12,3474.16,3231.1,3352.63,3404.21,408858.9595,3267.21
2021-09-13,3430.3,3108.49,3269.395,3285.35,647855.7199,3404.21
2021-09-14,3437.05,3269.95,3353.5,3434.37,373634.9026,3285.35
2021-09-15,3616.16,3357.78,3486.9700000000003,3613.55,428507.5278,3434.37
2021-09-16,3676.28,3481.14,3578.71,3567.98,467985.4919,3613.55
2021-09-17,3594.17,3350.07,3472.12,3399.81,398888.3705,3567.98
2021-09-18,3541.96,3368.88,3455.42,3435.64,315162.7627,3399.81
2021-09-19,3456.53,3277.74,3367.135,3328.62,312948.0013,3435.64
2021-09-20,3347.82,2913.39,3130.605,2977.28,917939.57849,3328.62
2021-09-21,3105.83,2652.0,2878.915,2765.9,971519.88941,2977.28
2021-09-22,3088.88,2737.54,2913.21,3076.92,677457.64825,2765.9
2021-09-23,3174.5,3033.85,3104.175,3152.5,459293.8858,3076.92
2021-09-24,3158.52,2733.0,2945.76,2928.53,932090.8856,3152.5
2021-09-25,2967.52,2801.57,2884.545,2921.73,491974.0226,2928.53
2021-09-26,3115.51,2738.17,2926.84,3059.37,703594.478,2921.73
2021-09-27,3164.94,2922.71,3043.825,2925.59,510130.7319,3059.37
2021-09-28,2970.82,2789.0,2879.91,2804.91,511325.4643,2925.59
2021-09-29,2950.0,2782.0,2866.0,2850.45,411305.0893,2804.91
2021-09-30,3048.42,2837.19,2942.8050000000003,3000.61,506896.7612,2850.45
2021-10-01,3330.0,2969.07,3149.535,3309.91,648714.6151,3000.61
2021-10-02,3469.0,3257.0,3363.0,3387.76,422551.1811,3309.91
2021-10-03,3488.0,3342.51,3415.255,3417.73,360586.8905,3387.76
2021-10-04,3437.19,3270.0,3353.5950000000003,3386.31,485204.642,3417.73
2021-10-05,3545.0,3363.78,3454.3900000000003,3515.27,393900.8818,3386.31
2021-10-06,3632.11,3342.0,3487.0550000000003,3574.89,618265.5402,3515.27
2021-10-07,3653.98,3470.8,3562.3900000000003,3587.47,486102.3591,3574.89
2021-10-08,3695.0,3532.0,3613.5,3563.13,403597.1437,3587.47
2021-10-09,3635.0,3538.07,3586.535,3574.82,361906.7514,3563.13
2021-10-10,3604.0,3405.0,3504.5,3414.22,580223.6302,3574.82
2021-10-11,3623.8,3371.0,3497.4,3542.12,493521.882,3414.22
2021-10-12,3547.11,3403.21,3475.16,3491.46,409377.1918,3542.12
2021-10-13,3613.0,3412.7,3512.85,3607.42,393463.1222,3491.46
2021-10-14,3824.0,3586.04,3705.02,3790.82,481894.1473,3607.42
2021-10-15,3907.77,3734.1,3820.935,3868.99,504321.732,3790.82
2021-10-16,3971.0,3803.56,3887.2799999999997,3829.96,373727.8549,3868.99
2021-10-17,3919.19,3640.0,3779.5950000000003,3846.85,368898.9831,3829.96
2021-10-18,3893.14,3676.0,3784.5699999999997,3744.96,401819.9734,3846.85
2021-10-19,3886.89,3732.0,3809.4449999999997,3877.03,341268.3723,3744.96
2021-10-20,4169.0,3828.05,3998.525,4161.15,537383.09732,3877.03
2021-10-21,4375.0,4013.13,4194.0650000000005,4052.99,798566.55805,4161.15
2021-10-22,4167.41,3888.0,4027.705,3972.2,463222.5428,4052.99
2021-10-23,4172.0,3937.51,4054.755,4167.12,326576.9601,3972.2
2021-10-24,4186.57,3961.5,4074.035,4082.33,350115.8386,4167.12
2021-10-25,4236.0,4067.71,4151.855,4220.37,347438.6534,4082.33
2021-10-26,4297.0,4090.21,4193.605,4131.52,414498.1599,4220.37
2021-10-27,4307.0,3909.0,4108.0,3922.0,704604.25,4131.52
2021-10-28,4295.0,3890.17,4092.585,4286.02,626378.5055,3922.0
2021-10-29,4460.47,4265.97,4363.22,4418.89,559231.07691,4286.02
2021-10-30,4434.06,4232.2,4333.13,4322.68,340223.069,4418.89
2021-10-31,4399.14,4164.35,4281.745000000001,4287.21,412856.2893,4322.68
2021-11-01,4386.58,4146.3,4266.4400000000005,4319.43,417620.7073,4287.21
2021-11-02,4599.6,4284.43,4442.015,4589.89,468184.79301,4319.43
2021-11-03,4665.87,4455.0,4560.4349999999995,4603.35,448658.35125,4589.89
2021-11-04,4606.65,4420.08,4513.365,4532.32,368218.25695,4603.35
2021-11-05,4570.05,4438.8,4504.425,4474.24,305651.7244,4532.32
2021-11-06,4530.0,4326.17,4428.085,4518.0,322154.0973,4474.24
2021-11-07,4637.98,4502.37,4570.174999999999,4612.59,243596.5952,4518.0
2021-11-08,4822.97,4612.0,4717.485000000001,4807.98,391102.31806,4612.59
2021-11-09,4838.28,4713.89,4776.085,4732.33,311267.57998,4807.98
2021-11-10,4868.0,4461.93,4664.965,4628.78,553596.99163,4732.33
2021-11-11,4779.0,4576.47,4677.735000000001,4719.0,303688.9765,4628.78
2021-11-12,4809.71,4507.85,4658.780000000001,4665.46,461580.0415,4719.0
2021-11-13,4707.6,4584.08,4645.84,4644.28,220720.6611,4665.46
2021-11-14,4696.05,4514.12,4605.085,4626.5,245309.0674,4644.28
2021-11-15,4772.01,4540.0,4656.005,4563.78,375421.6601,4626.5
2021-11-16,4563.77,4103.0,4333.385,4209.76,735857.063,4563.78
2021-11-17,4299.91,4063.48,4181.695,4287.8,472852.1842,4209.76
2021-11-18,4344.81,3956.44,4150.625,3996.9,576945.1837,4287.8
2021-11-19,4308.97,3973.01,4140.99,4294.76,420045.0897,3996.9
2021-11-20,4435.88,4199.86,4317.87,4412.17,365584.578,4294.76
2021-11-21,4451.0,4242.41,4346.705,4258.31,340206.3203,4412.17
2021-11-22,4320.0,4022.74,4171.37,4085.97,518501.3338,4258.31
2021-11-23,4385.59,4059.62,4222.605,4339.44,502811.7902,4085.97
2021-11-24,4373.94,4167.65,4270.795,4269.36,448727.0306,4339.44
2021-11-25,4550.0,4248.27,4399.135,4524.85,445868.2434,4269.36
2021-11-26,4551.0,3913.0,4232.0,4041.2,720245.1612,4524.85
2021-11-27,4183.66,4028.34,4106.0,4095.29,275326.5202,4041.2
2021-11-28,4298.51,3964.0,4131.255,4294.78,346471.3551,4095.29
2021-11-29,4458.92,4276.89,4367.905000000001,4444.53,406881.2284,4294.78
2021-11-30,4753.0,4346.36,4549.68,4630.26,743024.4662,4444.53
2021-12-01,4778.75,4523.99,4651.37,4582.95,508198.3105,4630.26
2021-12-02,4634.83,4433.0,4533.915,4511.21,451861.9545,4582.95
2021-12-03,4654.88,4032.5,4343.6900000000005,4215.73,677974.8659,4511.21
2021-12-04,4238.59,3503.68,3871.135,4117.25,1111773.1451,4215.73
2021-12-05,4248.19,4031.39,4139.79,4196.44,536325.4413,4117.25
2021-12-06,4376.15,3921.0,4148.575,4347.59,726742.9638,4196.44
2021-12-07,4425.0,4255.92,4340.46,4306.4,420749.751,4347.59
2021-12-08,4450.49,4222.95,4336.719999999999,4436.91,429403.9351,4306.4
2021-12-09,4488.0,4076.16,4282.08,4105.64,462173.711,4436.91
2021-12-10,4231.08,3887.37,4059.225,3897.94,563236.5671,4105.64
2021-12-11,4097.08,3828.22,3962.6499999999996,4089.37,427853.4343,3897.94
2021-12-12,4173.63,3986.25,4079.94,4130.0,260535.5157,4089.37
2021-12-13,4142.75,3671.45,3907.1,3781.93,533467.2307,4130.0
2021-12-14,3882.74,3685.0,3783.87,3858.99,395145.7462,3781.93
2021-12-15,4092.22,3643.73,3867.975,4019.08,542068.0573,3858.99
2021-12-16,4113.43,3942.11,4027.7700000000004,3958.11,368780.031,4019.08
2021-12-17,3994.1,3700.0,3847.05,3875.42,463370.9225,3958.11
2021-12-18,3996.93,3767.01,3881.9700000000003,3959.93,339593.2543,3875.42
2021-12-19,4032.43,3884.0,3958.215,3924.14,306006.323,3959.93
2021-12-20,3983.37,3753.0,3868.185,3944.73,366916.4771,3924.14
